"","Id","Poids","Couleur","Intensité","Régularité"
"24559",24559,1.51,"Jaune","3","3"
"24560",24560,0.31,"Rouge","4","1"
"24561",24561,2.2,"Jaune","5","1"
"24562",24562,1.28,"Rouge","4","1"
"24563",24563,1.06,"Jaune","3","1"
"24564",24564,0.5,"Rouge","2","1"
"24565",24565,0.7,"Jaune","4","2"
"24566",24566,0.33,"Rouge","2","1"
"24567",24567,0.58,"Rouge","5","1"
"24568",24568,0.72,"Rouge","2","2"
"24569",24569,1,"Bleu","5","2"
"24570",24570,1.05,"Rouge","5","1"
"24571",24571,0.32,"Bleu","5","2"
"24572",24572,0.53,"Jaune","3","1"
"24573",24573,1.01,"Jaune","5","1"
"24574",24574,0.74,"Bleu","5","1"
"24575",24575,1.6,"Bleu","4","1"
"24576",24576,1.54,"Bleu","5","1"
"24577",24577,2.3,"Bleu","2","1"
"24578",24578,0.71,"Bleu","3","3"
"24579",24579,0.73,"Bleu","3","3"
"24580",24580,0.36,"Rouge","3","1"
"24581",24581,1.14,"Rouge","2","3"
"24582",24582,0.3,"Rouge","5","3"
"24583",24583,0.33,"Bleu","4","2"
"24584",24584,0.41,"Bleu","4","3"
"24585",24585,0.79,"Jaune","4","1"
"24586",24586,1.14,"Rouge","5","2"
"24587",24587,1.14,"Rouge","3","1"
"24588",24588,0.74,"Rouge","5","2"
"24589",24589,0.38,"Bleu","4","1"
"24590",24590,0.5,"Jaune","1","2"
"24591",24591,0.9,"Bleu","3","3"
"24592",24592,0.3,"Rouge","4","3"
"24593",24593,0.52,"Jaune","4","2"
"24594",24594,0.5,"Rouge","3","1"
"24595",24595,0.39,"Bleu","5","3"
"24596",24596,0.7,"Rouge","1","1"
"24597",24597,1.15,"Bleu","3","1"
"24598",24598,0.6,"Jaune","5","2"
"24599",24599,0.51,"Jaune","5","3"
"24600",24600,0.31,"Bleu","5","1"
"24601",24601,0.56,"Jaune","5","2"
"24602",24602,0.97,"Jaune","5","1"
"24603",24603,0.42,"Rouge","3","1"
"24604",24604,0.27,"Bleu","5","2"
"24605",24605,0.51,"Jaune","5","3"
"24606",24606,0.3,"Jaune","2","3"
"24607",24607,2.06,"Rouge","3","2"
"24608",24608,2.05,"Rouge","3","1"
"24609",24609,0.34,"Bleu","2","1"
"24610",24610,0.71,"Jaune","3","2"
"24611",24611,2.28,"Bleu","5","3"
"24612",24612,0.3,"Rouge","3","2"
"24613",24613,0.4,"Rouge","4","1"
"24614",24614,0.53,"Bleu","5","3"
"24615",24615,0.28,"Rouge","5","3"
"24616",24616,0.32,"Bleu","5","3"
"24617",24617,0.3,"Rouge","4","3"
"24618",24618,1.01,"Rouge","2","1"
"24619",24619,0.3,"Rouge","5","2"
"24620",24620,0.56,"Rouge","4","1"
"24621",24621,0.74,"Rouge","5","3"
"24622",24622,1.26,"Bleu","3","2"
"24623",24623,1.52,"Rouge","4","1"
"24624",24624,0.91,"Jaune","4","1"
"24625",24625,0.34,"Bleu","4","1"
"24626",24626,0.81,"Bleu","5","3"
"24627",24627,2.04,"Bleu","3","2"
"24628",24628,0.72,"Jaune","3","1"
"24629",24629,0.9,"Jaune","4","3"
"24630",24630,0.24,"Jaune","3","2"
"24631",24631,0.57,"Rouge","4","2"
"24632",24632,0.92,"Rouge","4","1"
"24633",24633,0.92,"Jaune","3","1"
"24634",24634,0.72,"Bleu","5","1"
"24635",24635,0.29,"Bleu","3","2"
"24636",24636,0.31,"Jaune","5","3"
"24637",24637,0.78,"Jaune","3","1"
"24638",24638,0.32,"Jaune","5","2"
"24639",24639,1.5,"Bleu","4","1"
"24640",24640,1.7,"Bleu","4","1"
"24641",24641,0.28,"Bleu","3","1"
"24642",24642,0.4,"Rouge","5","2"
"24643",24643,0.3,"Rouge","4","2"
"24644",24644,0.5,"Bleu","5","2"
"24645",24645,0.72,"Bleu","4","2"
"24646",24646,1.15,"Bleu","3","2"
"24647",24647,0.34,"Jaune","5","2"
"24648",24648,0.53,"Bleu","5","1"
"24649",24649,0.91,"Rouge","4","1"
"24650",24650,0.39,"Rouge","5","3"
"24651",24651,0.33,"Rouge","4","1"
"24652",24652,2.02,"Jaune","4","1"
"24653",24653,0.3,"Rouge","1","2"
"24654",24654,2.01,"Rouge","2","2"
"24655",24655,0.31,"Rouge","4","1"
"24656",24656,0.27,"Bleu","3","1"
"24657",24657,0.55,"Jaune","5","1"
"24658",24658,0.39,"Rouge","5","2"
"24659",24659,0.29,"Rouge","3","3"
"24660",24660,1.01,"Bleu","3","3"
"24661",24661,0.32,"Bleu","5","2"
"24662",24662,1.59,"Bleu","2","3"
"24663",24663,1,"Rouge","5","1"
"24664",24664,0.23,"Bleu","3","2"
"24665",24665,0.47,"Rouge","3","1"
"24666",24666,0.7,"Jaune","2","3"
"24667",24667,0.23,"Rouge","3","1"
"24668",24668,0.56,"Jaune","5","2"
"24669",24669,0.4,"Rouge","4","1"
"24670",24670,0.31,"Jaune","3","1"
"24671",24671,1.51,"Rouge","5","1"
"24672",24672,3.65,"Jaune","1","1"
"24673",24673,0.38,"Bleu","2","2"
"24674",24674,0.5,"Rouge","2","3"
"24675",24675,0.7,"Jaune","1","2"
"24676",24676,0.52,"Rouge","5","1"
"24677",24677,0.31,"Rouge","5","1"
"24678",24678,1.52,"Bleu","5","1"
"24679",24679,0.74,"Jaune","4","1"
"24680",24680,0.73,"Bleu","5","1"
"24681",24681,1.31,"Bleu","5","2"
"24682",24682,0.31,"Jaune","5","1"
"24683",24683,0.38,"Jaune","5","3"
"24684",24684,0.23,"Bleu","5","1"
"24685",24685,1.53,"Jaune","4","3"
"24686",24686,1.5,"Bleu","5","2"
"24687",24687,0.31,"Rouge","5","1"
"24688",24688,1,"Rouge","5","3"
"24689",24689,1.15,"Bleu","4","2"
"24690",24690,0.61,"Bleu","3","2"
"24691",24691,0.39,"Bleu","5","3"
"24692",24692,0.72,"Bleu","3","1"
"24693",24693,1.5,"Bleu","3","2"
"24694",24694,0.26,"Bleu","5","3"
"24695",24695,0.3,"Rouge","5","2"
"24696",24696,0.31,"Bleu","3","2"
"24697",24697,1.54,"Bleu","4","1"
"24698",24698,0.9,"Bleu","4","2"
"24699",24699,1.12,"Jaune","4","3"
"24700",24700,1.6,"Jaune","5","3"
"24701",24701,0.9,"Rouge","4","2"
"24702",24702,1.71,"Rouge","3","2"
"24703",24703,0.53,"Bleu","5","3"
"24704",24704,0.33,"Rouge","5","3"
"24705",24705,0.92,"Rouge","5","1"
"24706",24706,0.34,"Jaune","4","3"
"24707",24707,0.43,"Rouge","2","3"
"24708",24708,0.72,"Bleu","3","1"
"24709",24709,0.54,"Rouge","4","1"
"24710",24710,0.59,"Bleu","5","1"
"24711",24711,1.53,"Rouge","3","2"
"24712",24712,1.04,"Bleu","4","1"
"24713",24713,0.7,"Bleu","4","1"
"24714",24714,0.52,"Bleu","5","1"
"24715",24715,1.52,"Jaune","5","1"
"24716",24716,0.3,"Bleu","4","2"
"24717",24717,0.34,"Bleu","4","1"
"24718",24718,0.41,"Jaune","5","1"
"24719",24719,0.72,"Rouge","5","2"
"24720",24720,0.5,"Bleu","5","2"
"24721",24721,0.71,"Jaune","5","1"
"24722",24722,0.7,"Rouge","5","1"
"24723",24723,0.24,"Jaune","3","1"
"24724",24724,1.31,"Bleu","5","1"
"24725",24725,0.74,"Rouge","5","1"
"24726",24726,1.04,"Bleu","5","1"
"24727",24727,0.35,"Jaune","4","1"
"24728",24728,1.2,"Jaune","5","1"
"24729",24729,1.05,"Rouge","5","1"
"24730",24730,0.63,"Rouge","4","1"
"24731",24731,1,"Jaune","2","3"
"24732",24732,0.7,"Jaune","5","2"
"24733",24733,0.32,"Bleu","5","1"
"24734",24734,1.21,"Rouge","5","3"
"24735",24735,0.32,"Jaune","5","3"
"24736",24736,1.29,"Bleu","5","3"
"24737",24737,2.03,"Rouge","2","3"
"24738",24738,1,"Bleu","3","3"
"24739",24739,0.7,"Rouge","4","1"
"24740",24740,0.71,"Jaune","3","1"
"24741",24741,0.54,"Jaune","5","2"
"24742",24742,0.31,"Bleu","5","1"
"24743",24743,1.01,"Rouge","3","1"
"24744",24744,1.21,"Bleu","5","2"
"24745",24745,0.73,"Bleu","4","1"
"24746",24746,1.22,"Rouge","4","3"
"24747",24747,0.25,"Jaune","3","1"
"24748",24748,1.08,"Rouge","5","3"
"24749",24749,0.64,"Bleu","1","1"
"24750",24750,1.05,"Jaune","4","2"
"24751",24751,0.24,"Bleu","5","3"
"24752",24752,0.26,"Bleu","3","2"
"24753",24753,1.12,"Rouge","4","2"
"24754",24754,0.35,"Rouge","5","3"
"24755",24755,0.71,"Bleu","2","2"
"24756",24756,0.3,"Rouge","5","1"
"24757",24757,1.06,"Jaune","4","1"
"24758",24758,0.31,"Rouge","5","2"
"24759",24759,0.44,"Jaune","4","1"
"24760",24760,0.32,"Bleu","4","2"
"24761",24761,2.22,"Jaune","4","1"
"24762",24762,0.31,"Bleu","5","1"
"24763",24763,0.37,"Jaune","5","1"
"24764",24764,0.91,"Rouge","2","1"
"24765",24765,0.9,"Rouge","3","3"
"24766",24766,0.96,"Rouge","3","1"
"24767",24767,0.34,"Jaune","3","1"
"24768",24768,0.7,"Bleu","2","3"
"24769",24769,1.02,"Jaune","4","2"
"24770",24770,0.83,"Bleu","4","1"
"24771",24771,0.4,"Bleu","3","1"
"24772",24772,1.03,"Bleu","5","3"
"24773",24773,0.71,"Rouge","4","1"
"24774",24774,0.7,"Rouge","5","1"
"24775",24775,1.52,"Bleu","2","2"
"24776",24776,0.37,"Jaune","4","2"
"24777",24777,0.71,"Jaune","4","1"
"24778",24778,0.76,"Rouge","5","1"
"24779",24779,1.07,"Jaune","4","1"
"24780",24780,1.03,"Jaune","3","2"
"24781",24781,0.28,"Bleu","3","1"
"24782",24782,1.09,"Bleu","4","1"
"24783",24783,0.7,"Bleu","3","1"
"24784",24784,0.7,"Rouge","5","2"
"24785",24785,0.55,"Rouge","5","1"
"24786",24786,0.51,"Rouge","5","1"
"24787",24787,0.23,"Rouge","3","2"
"24788",24788,0.71,"Rouge","5","3"
"24789",24789,1.04,"Bleu","5","1"
"24790",24790,1,"Bleu","4","3"
"24791",24791,1,"Bleu","3","1"
"24792",24792,0.51,"Bleu","5","1"
"24793",24793,0.3,"Jaune","4","3"
"24794",24794,0.73,"Jaune","5","1"
"24795",24795,1.27,"Bleu","4","2"
"24796",24796,0.56,"Rouge","5","3"
"24797",24797,0.32,"Jaune","4","1"
"24798",24798,0.31,"Rouge","4","2"
"24799",24799,0.42,"Rouge","3","2"
"24800",24800,0.7,"Bleu","1","2"
"24801",24801,0.33,"Jaune","5","1"
"24802",24802,0.34,"Bleu","4","2"
"24803",24803,0.44,"Rouge","2","1"
"24804",24804,0.41,"Bleu","4","1"
"24805",24805,0.36,"Bleu","4","3"
"24806",24806,2.03,"Bleu","5","3"
"24807",24807,0.4,"Jaune","4","1"
"24808",24808,1.03,"Rouge","3","1"
"24809",24809,1.14,"Rouge","4","2"
"24810",24810,0.98,"Bleu","2","1"
"24811",24811,0.9,"Jaune","3","3"
"24812",24812,0.25,"Jaune","3","1"
"24813",24813,0.51,"Bleu","3","1"
"24814",24814,1.1,"Bleu","4","1"
"24815",24815,2.56,"Bleu","5","3"
"24816",24816,0.9,"Jaune","1","3"
"24817",24817,0.8,"Rouge","5","1"
"24818",24818,1.06,"Bleu","5","1"
"24819",24819,0.84,"Jaune","3","2"
"24820",24820,0.7,"Jaune","1","1"
"24821",24821,1.22,"Jaune","3","2"
"24822",24822,1.08,"Rouge","4","1"
"24823",24823,2,"Jaune","4","3"
"24824",24824,0.3,"Bleu","5","1"
"24825",24825,0.31,"Jaune","2","1"
"24826",24826,0.3,"Rouge","4","1"
"24827",24827,0.3,"Bleu","3","3"
"24828",24828,0.53,"Jaune","3","3"
"24829",24829,0.72,"Bleu","3","2"
"24830",24830,0.55,"Bleu","3","1"
"24831",24831,0.91,"Rouge","4","3"
"24832",24832,2.06,"Bleu","5","2"
"24833",24833,0.67,"Rouge","3","1"
"24834",24834,0.75,"Jaune","5","1"
"24835",24835,0.53,"Rouge","5","1"
"24836",24836,0.51,"Bleu","3","1"
"24837",24837,0.91,"Jaune","3","2"
"24838",24838,1.51,"Jaune","2","1"
"24839",24839,0.38,"Rouge","4","1"
"24840",24840,0.3,"Bleu","5","3"
"24841",24841,0.79,"Rouge","4","2"
"24842",24842,0.28,"Rouge","3","1"
"24843",24843,1.51,"Rouge","4","2"
"24844",24844,0.42,"Bleu","4","2"
"24845",24845,0.57,"Bleu","5","2"
"24846",24846,0.89,"Bleu","4","2"
"24847",24847,0.9,"Rouge","4","2"
"24848",24848,1.36,"Bleu","3","1"
"24849",24849,0.55,"Bleu","5","1"
"24850",24850,1.01,"Rouge","3","1"
"24851",24851,1,"Jaune","3","1"
"24852",24852,0.9,"Bleu","2","1"
"24853",24853,0.54,"Rouge","5","1"
"24854",24854,1.08,"Bleu","5","3"
"24855",24855,0.76,"Rouge","3","2"
"24856",24856,1.51,"Bleu","5","2"
"24857",24857,1.5,"Jaune","4","3"
"24858",24858,1.2,"Bleu","4","1"
"24859",24859,0.36,"Rouge","5","3"
"24860",24860,1.09,"Bleu","5","1"
"24861",24861,1,"Jaune","2","2"
"24862",24862,0.31,"Bleu","3","1"
"24863",24863,0.3,"Jaune","3","3"
"24864",24864,1.24,"Rouge","4","1"
"24865",24865,1.69,"Bleu","4","3"
"24866",24866,1.21,"Bleu","5","1"
"24867",24867,0.9,"Jaune","3","3"
"24868",24868,0.31,"Rouge","5","2"
"24869",24869,0.58,"Jaune","4","3"
"24870",24870,0.3,"Bleu","3","3"
"24871",24871,1.26,"Bleu","1","1"
"24872",24872,0.58,"Bleu","3","1"
"24873",24873,1.01,"Bleu","5","3"
"24874",24874,0.58,"Rouge","5","3"
"24875",24875,0.56,"Bleu","5","1"
"24876",24876,0.92,"Bleu","4","1"
"24877",24877,0.96,"Jaune","3","2"
"24878",24878,1.14,"Rouge","2","2"
"24879",24879,0.49,"Bleu","4","1"
"24880",24880,0.4,"Rouge","3","1"
"24881",24881,0.75,"Jaune","3","1"
"24882",24882,0.56,"Jaune","5","1"
"24883",24883,0.31,"Jaune","5","1"
"24884",24884,1.03,"Jaune","4","3"
"24885",24885,1.57,"Bleu","2","3"
"24886",24886,0.91,"Jaune","4","1"
"24887",24887,0.53,"Jaune","3","1"
"24888",24888,1.51,"Bleu","2","2"
"24889",24889,2.16,"Bleu","3","2"
"24890",24890,1.57,"Jaune","4","2"
"24891",24891,0.7,"Bleu","5","1"
"24892",24892,0.31,"Bleu","4","1"
"24893",24893,0.78,"Bleu","5","2"
"24894",24894,0.38,"Rouge","5","2"
"24895",24895,2.1,"Bleu","4","2"
"24896",24896,0.23,"Rouge","3","1"
"24897",24897,0.59,"Bleu","2","2"
"24898",24898,0.81,"Rouge","4","2"
"24899",24899,2.22,"Rouge","1","1"
"24900",24900,0.36,"Rouge","4","1"
"24901",24901,0.3,"Bleu","2","1"
"24902",24902,0.56,"Bleu","3","1"
"24903",24903,0.4,"Bleu","5","2"
"24904",24904,1.16,"Bleu","3","2"
"24905",24905,0.49,"Jaune","3","1"
"24906",24906,0.9,"Bleu","4","3"
"24907",24907,0.4,"Rouge","4","2"
"24908",24908,0.57,"Jaune","5","1"
"24909",24909,0.73,"Rouge","3","2"
"24910",24910,0.31,"Rouge","5","3"
"24911",24911,1.06,"Rouge","5","1"
"24912",24912,0.55,"Rouge","5","2"
"24913",24913,0.31,"Rouge","5","1"
"24914",24914,0.56,"Jaune","5","1"
"24915",24915,0.65,"Bleu","4","3"
"24916",24916,0.92,"Jaune","3","2"
"24917",24917,0.53,"Rouge","5","1"
"24918",24918,1.02,"Jaune","3","1"
"24919",24919,0.73,"Bleu","2","1"
"24920",24920,0.5,"Rouge","5","1"
"24921",24921,0.9,"Jaune","3","3"
"24922",24922,1.75,"Rouge","3","3"
"24923",24923,1.31,"Rouge","5","3"
"24924",24924,0.72,"Bleu","5","1"
"24925",24925,0.71,"Bleu","4","2"
"24926",24926,0.33,"Bleu","5","1"
"24927",24927,1.14,"Jaune","4","1"
"24928",24928,0.41,"Rouge","5","1"
"24929",24929,0.25,"Rouge","3","3"
"24930",24930,0.43,"Rouge","4","2"
"24931",24931,0.34,"Bleu","4","1"
"24932",24932,1.25,"Jaune","4","1"
"24933",24933,0.3,"Bleu","5","1"
"24934",24934,0.31,"Jaune","3","1"
"24935",24935,0.38,"Bleu","3","1"
"24936",24936,0.32,"Bleu","5","1"
"24937",24937,1.01,"Rouge","3","1"
"24938",24938,1.58,"Rouge","3","3"
"24939",24939,0.32,"Bleu","5","1"
"24940",24940,1,"Rouge","3","1"
"24941",24941,0.9,"Bleu","5","2"
"24942",24942,0.51,"Bleu","4","2"
"24943",24943,0.45,"Bleu","2","1"
"24944",24944,0.72,"Jaune","5","3"
"24945",24945,1.13,"Bleu","3","2"
"24946",24946,0.43,"Bleu","4","1"
"24947",24947,0.36,"Jaune","4","3"
"24948",24948,1.2,"Jaune","4","2"
"24949",24949,0.42,"Rouge","5","2"
"24950",24950,0.52,"Rouge","5","3"
"24951",24951,0.4,"Bleu","3","1"
"24952",24952,0.9,"Jaune","2","3"
"24953",24953,0.53,"Jaune","3","2"
"24954",24954,0.51,"Rouge","5","1"
"24955",24955,0.38,"Rouge","5","2"
"24956",24956,0.9,"Bleu","5","1"
"24957",24957,0.9,"Jaune","3","1"
"24958",24958,1.12,"Bleu","4","1"
"24959",24959,1.05,"Rouge","4","1"
"24960",24960,0.43,"Rouge","2","1"
"24961",24961,0.33,"Rouge","5","2"
"24962",24962,0.42,"Rouge","5","1"
"24963",24963,0.31,"Bleu","5","2"
"24964",24964,2.06,"Jaune","4","1"
"24965",24965,0.41,"Jaune","3","3"
"24966",24966,0.45,"Bleu","5","2"
"24967",24967,2.53,"Bleu","5","2"
"24968",24968,1.05,"Bleu","3","1"
"24969",24969,0.42,"Rouge","5","1"
"24970",24970,0.43,"Jaune","5","2"
"24971",24971,0.28,"Rouge","3","1"
"24972",24972,0.38,"Bleu","5","1"
"24973",24973,1.7,"Rouge","4","2"
"24974",24974,0.33,"Rouge","5","3"
"24975",24975,1.71,"Rouge","4","3"
"24976",24976,2.49,"Rouge","5","1"
"24977",24977,0.38,"Bleu","5","2"
"24978",24978,0.4,"Bleu","4","2"
"24979",24979,0.58,"Rouge","5","2"
"24980",24980,0.4,"Jaune","4","3"
"24981",24981,2.02,"Rouge","4","3"
"24982",24982,1.22,"Jaune","5","3"
"24983",24983,1,"Jaune","3","2"
"24984",24984,0.73,"Rouge","5","1"
"24985",24985,1.2,"Rouge","5","2"
"24986",24986,0.73,"Rouge","3","3"
"24987",24987,0.35,"Rouge","4","3"
"24988",24988,0.4,"Bleu","3","2"
"24989",24989,0.7,"Bleu","3","2"
"24990",24990,0.41,"Jaune","5","1"
"24991",24991,0.76,"Rouge","5","1"
"24992",24992,0.52,"Jaune","5","2"
"24993",24993,1.3,"Jaune","4","1"
"24994",24994,0.33,"Bleu","3","1"
"24995",24995,0.3,"Jaune","4","2"
"24996",24996,1.53,"Rouge","5","1"
"24997",24997,1.55,"Rouge","4","1"
"24998",24998,0.32,"Rouge","3","1"
"24999",24999,0.89,"Rouge","5","3"
"25000",25000,0.37,"Bleu","5","2"
"25001",25001,0.71,"Jaune","3","1"
"25002",25002,1.23,"Rouge","5","2"
"25003",25003,0.37,"Rouge","5","1"
"25004",25004,0.34,"Rouge","2","1"
"25005",25005,0.52,"Bleu","5","3"
"25006",25006,0.4,"Jaune","5","2"
"25007",25007,0.34,"Rouge","3","1"
"25008",25008,1.21,"Jaune","4","1"
"25009",25009,0.72,"Bleu","3","1"
"25010",25010,1.05,"Bleu","4","3"
"25011",25011,0.36,"Bleu","3","2"
"25012",25012,1.5,"Rouge","2","1"
"25013",25013,0.34,"Bleu","4","2"
"25014",25014,2.03,"Rouge","4","3"
"25015",25015,0.39,"Bleu","3","1"
"25016",25016,1.01,"Bleu","4","1"
"25017",25017,1.2,"Rouge","3","2"
"25018",25018,0.99,"Bleu","5","1"
"25019",25019,1.39,"Jaune","4","3"
"25020",25020,0.42,"Bleu","3","2"
"25021",25021,0.52,"Bleu","5","1"
"25022",25022,0.5,"Jaune","3","1"
"25023",25023,0.8,"Jaune","3","1"
"25024",25024,0.4,"Bleu","5","1"
"25025",25025,1.35,"Jaune","5","3"
"25026",25026,1.09,"Rouge","4","3"
"25027",25027,1.19,"Jaune","4","3"
"25028",25028,0.72,"Bleu","5","1"
"25029",25029,0.42,"Bleu","4","2"
"25030",25030,0.54,"Jaune","4","1"
"25031",25031,0.42,"Rouge","5","2"
"25032",25032,0.3,"Bleu","5","1"
"25033",25033,0.33,"Jaune","4","1"
"25034",25034,1.06,"Rouge","4","2"
"25035",25035,0.81,"Rouge","5","3"
"25036",25036,2.32,"Rouge","1","2"
"25037",25037,0.89,"Bleu","4","3"
"25038",25038,0.7,"Jaune","2","2"
"25039",25039,0.3,"Bleu","5","1"
"25040",25040,2.03,"Bleu","5","2"
"25041",25041,0.5,"Jaune","3","3"
"25042",25042,0.52,"Bleu","5","1"
"25043",25043,0.82,"Rouge","4","1"
"25044",25044,0.89,"Bleu","3","2"
"25045",25045,2.01,"Bleu","4","1"
"25046",25046,0.4,"Rouge","4","2"
"25047",25047,1.08,"Rouge","4","3"
"25048",25048,0.5,"Bleu","5","1"
"25049",25049,0.44,"Rouge","5","2"
"25050",25050,1.4,"Bleu","4","2"
"25051",25051,0.5,"Bleu","4","1"
"25052",25052,0.3,"Bleu","5","2"
"25053",25053,0.71,"Rouge","2","3"
"25054",25054,0.53,"Jaune","5","2"
"25055",25055,0.53,"Jaune","2","1"
"25056",25056,0.41,"Rouge","5","1"
"25057",25057,1.29,"Bleu","5","3"
"25058",25058,1.7,"Rouge","3","2"
"25059",25059,0.7,"Rouge","3","1"
"25060",25060,0.56,"Bleu","5","3"
"25061",25061,1.52,"Bleu","4","3"
"25062",25062,0.39,"Bleu","4","2"
"25063",25063,0.3,"Bleu","3","1"
"25064",25064,0.7,"Bleu","2","1"
"25065",25065,1.21,"Bleu","5","2"
"25066",25066,1.09,"Rouge","5","2"
"25067",25067,0.54,"Jaune","5","1"
"25068",25068,0.9,"Rouge","1","2"
"25069",25069,1.51,"Bleu","4","1"
"25070",25070,1.21,"Rouge","3","1"
"25071",25071,1,"Bleu","2","1"
"25072",25072,0.5,"Jaune","4","1"
"25073",25073,0.7,"Jaune","3","3"
"25074",25074,1.38,"Rouge","4","3"
"25075",25075,1.08,"Rouge","5","1"
"25076",25076,1.26,"Bleu","5","3"
"25077",25077,0.73,"Jaune","5","3"
"25078",25078,0.35,"Rouge","3","3"
"25079",25079,0.38,"Bleu","4","1"
"25080",25080,0.58,"Bleu","4","3"
"25081",25081,1.11,"Rouge","5","2"
"25082",25082,0.31,"Rouge","5","3"
"25083",25083,2,"Rouge","1","1"
"25084",25084,1.32,"Jaune","4","3"
"25085",25085,0.37,"Jaune","5","2"
"25086",25086,0.42,"Jaune","4","1"
"25087",25087,0.53,"Bleu","4","2"
"25088",25088,0.42,"Jaune","5","3"
"25089",25089,1.16,"Jaune","5","3"
"25090",25090,0.37,"Jaune","3","1"
"25091",25091,0.3,"Bleu","5","1"
"25092",25092,0.36,"Bleu","4","1"
"25093",25093,0.31,"Bleu","5","3"
"25094",25094,0.42,"Jaune","4","1"
"25095",25095,0.52,"Bleu","5","1"
"25096",25096,1.12,"Jaune","5","2"
"25097",25097,0.59,"Bleu","3","2"
"25098",25098,0.33,"Jaune","4","2"
"25099",25099,1.01,"Rouge","2","3"
"25100",25100,0.51,"Rouge","3","3"
"25101",25101,0.34,"Bleu","5","3"
"25102",25102,1,"Bleu","5","1"
"25103",25103,0.34,"Jaune","5","1"
"25104",25104,0.31,"Jaune","5","1"
"25105",25105,0.3,"Bleu","5","1"
"25106",25106,0.38,"Bleu","5","1"
"25107",25107,0.34,"Rouge","2","3"
"25108",25108,1.26,"Rouge","5","3"
"25109",25109,0.72,"Rouge","2","1"
"25110",25110,0.4,"Bleu","4","3"
"25111",25111,0.51,"Rouge","5","3"
"25112",25112,1.22,"Jaune","3","2"
"25113",25113,0.31,"Jaune","5","2"
"25114",25114,1.16,"Bleu","5","3"
"25115",25115,0.51,"Bleu","4","1"
"25116",25116,0.34,"Rouge","4","1"
"25117",25117,0.32,"Rouge","5","1"
"25118",25118,0.72,"Bleu","3","3"
"25119",25119,1.01,"Bleu","5","3"
"25120",25120,1.11,"Rouge","5","1"
"25121",25121,0.7,"Rouge","4","2"
"25122",25122,0.4,"Bleu","3","1"
"25123",25123,0.26,"Rouge","5","1"
"25124",25124,0.32,"Bleu","5","2"
"25125",25125,0.3,"Rouge","5","1"
"25126",25126,1.5,"Jaune","4","1"
"25127",25127,0.34,"Jaune","5","1"
"25128",25128,0.31,"Jaune","5","3"
"25129",25129,1.51,"Rouge","3","1"
"25130",25130,0.54,"Bleu","5","2"
"25131",25131,1.52,"Jaune","5","3"
"25132",25132,0.3,"Rouge","5","1"
"25133",25133,0.3,"Bleu","5","1"
"25134",25134,0.41,"Jaune","3","1"
"25135",25135,1.08,"Bleu","5","1"
"25136",25136,0.41,"Rouge","4","1"
"25137",25137,0.31,"Jaune","5","2"
"25138",25138,1.02,"Bleu","5","1"
"25139",25139,0.44,"Bleu","4","1"
"25140",25140,0.32,"Jaune","3","1"
"25141",25141,0.3,"Bleu","5","2"
"25142",25142,1.22,"Rouge","5","2"
"25143",25143,0.34,"Bleu","5","1"
"25144",25144,0.5,"Bleu","3","1"
"25145",25145,0.32,"Bleu","5","2"
"25146",25146,1,"Bleu","5","1"
"25147",25147,1.01,"Bleu","1","1"
"25148",25148,1.32,"Jaune","4","1"
"25149",25149,1,"Jaune","1","2"
"25150",25150,0.41,"Bleu","3","3"
"25151",25151,1.04,"Rouge","4","3"
"25152",25152,0.31,"Rouge","5","3"
"25153",25153,0.5,"Rouge","2","3"
"25154",25154,0.9,"Rouge","4","2"
"25155",25155,0.28,"Rouge","3","1"
"25156",25156,1.02,"Jaune","3","2"
"25157",25157,0.9,"Rouge","4","1"
"25158",25158,1.01,"Bleu","3","1"
"25159",25159,1,"Rouge","2","2"
"25160",25160,0.32,"Rouge","5","1"
"25161",25161,0.26,"Rouge","5","1"
"25162",25162,0.7,"Rouge","4","1"
"25163",25163,0.42,"Jaune","4","1"
"25164",25164,0.51,"Rouge","5","2"
"25165",25165,0.75,"Bleu","4","1"
"25166",25166,0.32,"Rouge","3","3"
"25167",25167,1.2,"Rouge","5","3"
"25168",25168,0.4,"Bleu","4","3"
"25169",25169,0.76,"Jaune","5","1"
"25170",25170,1.25,"Jaune","5","2"
"25171",25171,0.34,"Bleu","4","2"
"25172",25172,0.31,"Bleu","5","1"
"25173",25173,0.3,"Rouge","5","2"
"25174",25174,0.73,"Jaune","3","1"
"25175",25175,0.44,"Bleu","4","1"
"25176",25176,0.41,"Bleu","4","1"
"25177",25177,0.75,"Bleu","4","3"
"25178",25178,1.76,"Bleu","1","3"
"25179",25179,1.51,"Rouge","5","3"
"25180",25180,0.71,"Jaune","2","2"
"25181",25181,1.51,"Jaune","5","1"
"25182",25182,1.09,"Rouge","5","2"
"25183",25183,1.11,"Bleu","5","3"
"25184",25184,1.02,"Bleu","4","2"
"25185",25185,2.06,"Rouge","3","2"
"25186",25186,1.06,"Jaune","4","3"
"25187",25187,1.24,"Jaune","5","2"
"25188",25188,0.52,"Bleu","2","3"
"25189",25189,1,"Jaune","2","2"
"25190",25190,0.87,"Bleu","4","1"
"25191",25191,0.46,"Jaune","3","3"
"25192",25192,0.82,"Bleu","5","2"
"25193",25193,0.36,"Rouge","5","2"
"25194",25194,1.54,"Jaune","4","1"
